id,display_name,class,spec,provenance,defined,registered,implementation_class,implementation_category,configured_spell_category,configured_spell_category_reason,unlock_level,active_kit,balance_entry,spell_school,combo_reference,targeting,cooldown,effective_cost,damage,healing,cc,mobility,summon,delayed,projectile,scaling_path,regression_coverage,definition_location,registration_location
the_wild_hunt,Vad Hajsza,druid,feral,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE damage primitive; no persistent/scheduled lifecycle,45,feral,yes,class default / primordial,,AOE,300,150,8,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:739,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:739
thick_hide,Vastag Irha,archer,beast_master,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,34,beast_master,yes,class default / primordial,,SELF,120,6,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:552,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:552
thornguard,Tövispajzs,druid,ironbark,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,27,ironbark,yes,class default / primordial,,SELF,45,4,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1535,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1535
thornlash,Töviscsapás,druid,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,5,,yes,class default / primordial,,TARGET,25,3,4,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:690,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:690
throw_glaive,Sarlóvetés,demon_hunter,,BASE,yes,yes,GlaiveThrowSpell,stateful,,,8,,yes,class default / primordial,,implementation-defined,40,35,5,,,,no,yes,yes,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/GlaiveThrowSpell.java:37,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:799
thunder_focus_tea,Mennydörgő Tea,monk,mistweaver,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,36,,yes,class default / primordial,,SELF,75,5,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1601,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1601
thunder_strike,Mennykőcsapás,wizard,elementalist,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,30,elementalist,yes,class default / primordial,,TARGET,120,80,6,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:339,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:339
thunderstorm,Mennydörgés,shaman,elemental,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE damage primitive; no persistent/scheduled lifecycle,36,,yes,class default / primordial,,AOE,90,60,4,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1151,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1151
tiger_palm,Tigristenyér,monk,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,2,"brewmaster,windwalker",yes,class default / primordial,,TARGET,15,15,5,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1208,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1208
torment,Gyötrés,demon_hunter,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate AOE utility primitive; no persistent/scheduled lifecycle,17,,yes,class default / primordial,,AOE,90,45,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1431,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1431
touch_of_death,Halál Érintése,monk,windwalker,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,39,,yes,class default / primordial,,TARGET,90,60,9,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1251,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1251
toxic_cloud,Mérgező Felhő,assassin,poisoner,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE utility primitive; no persistent/scheduled lifecycle,39,,yes,class default / primordial,,AOE,120,7,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:606,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:606
toxin_dart,Toxinnyíl,assassin,poisoner,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,26,poisoner,yes,class default / primordial,plague-spread,TARGET,20,3,1,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:582,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:582
tranquility,Nyugalom,druid,restoration,SPEC,yes,yes,ConfiguredSpell,configured,B,generic gameplay retained; signature presentation/VFX readability is intentionally distinct,42,,yes,class default / primordial,,AOE,180,8,,5,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1565,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1565
unholy_coil,Halálörvény,death_knight,unholy,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET damage primitive; no persistent/scheduled lifecycle,33,unholy,yes,arnyek,,TARGET,30,3,7.0,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1002,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1002
unstable_affliction,Instabil Átok,warlock,affliction,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET utility primitive; no persistent/scheduled lifecycle,25,affliction,yes,class default / primordial,shadow-detonate,TARGET,25,2,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1387,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1387
unstoppable,Megállíthatatlan,warrior,berserker,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,37,,yes,class default / primordial,,SELF,150,4,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:434,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:434
vampiric_blood,Vámpírvér,death_knight,blood,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF healing primitive; no persistent/scheduled lifecycle,36,blood,yes,class default / primordial,,SELF,120,6,,6,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:929,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:929
vampiric_touch,Vámpírérintés,priest,shadow,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate TARGET healing primitive; no persistent/scheduled lifecycle,28,shadow,yes,class default / primordial,,TARGET,30,2,,4,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1351,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1351
vengeful_retreat,Bosszúszomjas Visszavonulás,demon_hunter,havoc,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF mobility primitive; no persistent/scheduled lifecycle,33,havoc,yes,class default / primordial,,SELF,45,3,,,,dash,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1449,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1449
venom_strike,Méregcsapás,assassin,poisoner,SPEC,yes,yes,VenomStrikeSpell,dedicated,,,25,poisoner,yes,class default / primordial,,implementation-defined,60,6,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/VenomStrikeSpell.java:21,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:786
verdant_embrace,Zöldellő Ölelés,evoker,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate AOE utility primitive; no persistent/scheduled lifecycle,21,,yes,class default / primordial,,AOE,60,40,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1491,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1491
vivify,Élénkítés,monk,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate AOE healing primitive; no persistent/scheduled lifecycle,8,mistweaver,yes,class default / primordial,,AOE,30,40,,5,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1224,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1224
void_eruption,Üresség Kitörése,priest,shadow,SPEC,yes,yes,ConfiguredSpell,configured,B,generic gameplay retained; signature presentation/VFX readability is intentionally distinct,39,,yes,class default / primordial,,AOE,90,60,5,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1357,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1357
void_torrent,Üresség Árja,priest,shadow,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE damage primitive; no persistent/scheduled lifecycle,45,shadow,yes,class default / primordial,,AOE,300,150,8,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1361,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1361
wake_of_ashes,Hamuébresztés,paladin,retribution,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE damage primitive; no persistent/scheduled lifecycle,42,,yes,class default / primordial,,AOE,90,60,4,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:877,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:877
whirling_dragon_punch,Örvénylő Sárkányütés,monk,windwalker,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE damage primitive; no persistent/scheduled lifecycle,33,windwalker,yes,class default / primordial,,AOE,60,5,6,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1247,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1247
whirlwind,Forgószél,warrior,,BASE,yes,yes,WhirlwindSpell,stateful,,,18,"berserker,guardian",yes,class default / primordial,shout-spin,implementation-defined,150,60,4,,,,no,yes,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/WhirlwindSpell.java:33,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:803
wild_bloom,Vad Virágzás,druid,restoration,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE utility primitive; no persistent/scheduled lifecycle,39,restoration,yes,class default / primordial,,AOE,90,6,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1561,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1561
wild_mushroom,Vadgomba,druid,,BASE,yes,yes,WildMushroomSpell,stateful,,,15,,yes,class default / primordial,,implementation-defined,60,40,,5,,,no,yes,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/WildMushroomSpell.java:35,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:791
wild_pack,Vad Falka,archer,beast_master,SPEC,yes,yes,SummonMinionsSpell,summon,,,43,,yes,class default / primordial,,implementation-defined,240,9,,,,,yes,yes,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:186,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:186
wind_rush,Szélroham,shaman,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,17,,yes,class default / primordial,,SELF,60,4,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1131,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1131
windfury,Szélharag,shaman,enhancement,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate SELF utility primitive; no persistent/scheduled lifecycle,30,,yes,class default / primordial,,SELF,75,5,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1179,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1179
windfury_totem,Szélharag-totem,shaman,enhancement,SPEC,yes,yes,ShamanTotemSpell,stateful,,,28,enhancement,yes,class default / primordial,,implementation-defined,90,5,,,,,no,yes,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/managers/TotemManager.java:54,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:816
wing_buffet,Szárnycsapás,evoker,,BASE,yes,yes,ConfiguredSpell,configured,A,immediate AOE cc primitive; no persistent/scheduled lifecycle,8,,yes,class default / primordial,,AOE,30,3,,,SLOWNESS,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1481,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:1481
wisplight,Wisplight,wizard,,BASE,yes,yes,WisplightSpell,projectile,,,2,,yes,class default / primordial,,implementation-defined,0,1,,,,,no,yes,yes,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/WisplightSpell.java:21,src/main/java/hu/taliann/icesmp/core/IceSMPCore.java:770
wolf_call,Farkashívás,archer,beast_master,SPEC,yes,yes,WolfCallSpell,dedicated,,,26,beast_master,yes,class default / primordial,,implementation-defined,600,100,,,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/WolfCallSpell.java:17,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:549
word_of_glory,Dicsőség Szava,paladin,holy,SPEC,yes,yes,ConfiguredSpell,configured,A,immediate AOE healing primitive; no persistent/scheduled lifecycle,30,holy,yes,class default / primordial,,AOE,30,45,,5,,,no,no,no,CastModifiers -> immutable snapshot/shared primitives,class/profile + cast architecture + strict source graph,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:844,src/main/java/hu/taliann/icesmp/spells/SpellCatalog.java:844
